,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
845,4Paradigm,0.04504504504504504,0.0,0.008318119533042904,0.32371961994148485,0.0013476070242681671,$2.00 ,2018/12/19,China,Artificial intelligence,"['Sequoia Capital China', ' China Construction Bank', ' Bank of China']",2.0,2018-12-19
846,AppDirect,0.003003003003003003,0.0,0.00034162507231066323,0.26450391277977486,0.00028661155247042584,$1.10 ,2015/10/7,United States,E-commerce & direct-to-consumer,"['Mithril', ' iNovia Capital', ' Foundry Group']",1.1,2015-10-07
847,Qonto,0.036036036036036036,0.007158059261187376,0.005972133400238908,0.3243714919107589,0.001530464743505625,$5.00 ,2022/1/11,France,Fintech,"['Alven Capital', ' Valar Ventures', ' Tencent Holdings']",5.0,2022-01-11
848,Upstox,0.04704704704704705,6.14411230386562e-05,0.04765462775126358,0.36626394470869233,0.0013081459215731374,$3.40 ,2021/11/29,India,Fintech,"['Tiger Global Management', ' Kalaari Capital']",3.4,2021-11-29
849,Blockchain.com,0.055055055055055056,0.004768351350287655,0.021929780928731893,0.36263593625142476,0.0018076673973388678,$5.20 ,2021/2/17,United Kingdom,Fintech,"['Lightspeed Venture Partners', ' Google Ventures', ' Lakestar']",5.2,2021-02-17
850,Bluecore,0.022022022022022022,0.0015520295251595373,0.009315262669018921,0.3224237047295494,0.0009448927451894639,$1.00 ,2021/8/5,United States,Artificial intelligence,"['FirstMark Capital', ' Georgian Partners', ' Norwest Venture Partners']",1.0,2021-08-05
851,Dataminr,0.03203203203203203,0.0038476860967912893,0.011920714895734388,0.3582804334583694,0.0012068807153024768,$4.10 ,2018/6/4,United States,Artificial intelligence,"['Venrock', ' Institutional Venture Partners', ' Goldman Sachs']",4.1,2018-06-04
852,Unqork,0.007007007007007007,0.00023905115601312082,0.002563160909601605,0.2912891191372204,0.000416841838027152,$2.00 ,2020/10/6,United States,Fintech,"['Blackrock', ' capitalG', ' World Lab Innovation']",2.0,2020-10-06
853,UISEE Technology,0.002002002002002002,0.0,1.173029176677809e-05,0.20328480929187642,0.0003941941864862154,$1.08 ,2021/1/25,China,"Supply chain, logistics, & delivery","['Shenzhen Capital Group', ' Robert Bosch Venture Capital', ' SeptWolves Ventures']",1.08,2021-01-25
854,Whatnot,0.057057057057057055,0.0007266532883821066,0.03978837660297264,0.364771021021021,0.0015699879983938608,$1.50 ,2021/9/16,United States,E-commerce & direct-to-consumer,"['Y Combinator', ' Andreessen Horowitz', ' Wonder Ventures']",1.5,2021-09-16
855,Dxy.cn,0.03403403403403403,0.0010430709062849248,0.006547395274660094,0.3290091562150385,0.0011663393432894554,$1.00 ,2018/4/10,China,Health,"['Tencent Holdings', ' DCM Ventures']",1.0,2018-04-10
856,XForcePlus,0.003003003003003003,0.0,1.5753899149090524e-05,0.21720992837497693,0.00043116754449553296,$1.00 ,2021/6/1,China,Internet software & services,"['Eastern Bell Capital', ' Danhua Capital', ' MSA Capital']",1.0,2021-06-01
857,Movile,0.004004004004004004,0.0,0.0008040450331556773,0.2781127121596735,0.00032369751642152497,$1.00 ,2018/7/12,Brazil,Mobile & telecommunications,"['Innova Capital - FIP', ' 3G Capital Management', ' Prosus Ventures']",1.0,2018-07-12
858,BYTON,0.02702702702702703,0.0,0.004213582048181638,0.3103716433196202,0.0009444251274652307,$2.50 ,2018/4/20,China,Auto & transportation,"['FAW Group', ' Tencent Holdings', ' Tus Holdings']",2.5,2018-04-20
859,Andela,0.03003003003003003,0.0013243231461164597,0.016238020608875057,0.3431676243776798,0.0010548014171461392,$1.50 ,2021/9/29,United States,Internet software & services,"['Spark Capital', ' Google Ventures', ' CRE Venture Capital']",1.5,2021-09-29
860,Numbrs,0.001001001001001001,0.0,6.898546015251884e-50,0.001001001001001001,0.001082837033026526,$1.00 ,2019/8/22,Switzerland,Fintech,"['Investment Corporation of Dubai', ' Centralway']",1.0,2019-08-22
861,LinkSure Network,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2015/1/1,China,Mobile & telecommunications,['N/A'],1.0,2015-01-01
862,Snapdocs,0.058058058058058054,0.0006465952526107834,0.04810602709012133,0.3611723831454773,0.0015700174833557924,$1.50 ,2021/5/25,United States,Fintech,"['Sequoia Capital', ' Y Combinator', ' F-Prime Capital']",1.5,2021-05-25
863,Carta,0.018018018018018018,0.0011335841764262614,0.0045896244605137,0.3148609907796772,0.0008764464071616474,$7.40 ,2019/5/6,United States,Fintech,"['Menlo Ventures', ' Spark Capital', ' Union Square Ventures']",7.4,2019-05-06
864,CaptivateIQ,0.1061061061061061,0.0039339646747596595,0.13161278995048292,0.3896538047481444,0.0026464262092902495,$1.25 ,2022/1/26,United States,Fintech,"['Sequoia Capital', ' Y Combinator', ' Accel']",1.25,2022-01-26
865,Paradox,0.001001001001001001,0.0,0.0003226347525236661,0.24843134312597603,0.00019233697592955604,$1.50 ,2021/12/27,United States,Internet software & services,"['Brighton Park Capital', ' Blue Cloud Ventures', ' Workday Ventures']",1.5,2021-12-27
866,FirstCry,0.031031031031031032,0.0003603419107692162,0.011994229916593675,0.3280710445679896,0.0009860364293921484,$2.10 ,2020/2/7,India,E-commerce & direct-to-consumer,"['SoftBank Group', ' SAIF Partners India', ' Valiant Capital Partners']",2.1,2020-02-07
867,Yimidida,0.006006006006006006,0.0003604500965931316,0.0004003642542366754,0.2718239670652765,0.0004366520156937778,$1.17 ,2019/1/14,China,"Supply chain, logistics, & delivery","['Source Code Capital', ' Global Logistic Properties', ' K2VC']",1.17,2019-01-14
868,Digital Currency Group,0.02002002002002002,0.0011816479245206452,0.007094180885152386,0.3243714919107589,0.0008788038854697318,$10.00 ,2021/11/1,United States,Fintech,"['Ribbit Capital', ' capitalG', ' Softbank Group']",10.0,2021-11-01
869,ASAPP,0.003003003003003003,5.6606456589188e-05,7.391081233429258e-05,0.23772562408926043,0.0003835020217419833,$1.60 ,2021/5/19,United States,Artificial intelligence,"['March Capital Partners', ' HOF Capital', ' Emergence Capital Partners']",1.6,2021-05-19
870,Darwinbox,0.025025025025025023,0.0,0.011655807512444723,0.31834561834561836,0.0008509259988775028,$1.00 ,2022/1/25,India,Internet software & services,"['Lightspeed India Partners', ' Sequoia Capital India', ' Endiya Partners']",1.0,2022-01-25
871,Spendesk,0.058058058058058054,0.004469910800715039,0.022534370889936598,0.36247273375986244,0.0018188069095095053,$1.50 ,2022/1/18,France,Fintech,"['Index Ventures', ' Eight Roads Ventures', ' General Atlantic']",1.5,2022-01-18
872,Mininglamp Technology,0.06506506506506507,0.0023598002441235395,0.010849478652288578,0.3367117117117117,0.002022597513414723,$1.19 ,2019/3/27,China,Artificial intelligence,"['Russia-China Investment Fund', ' Tencent Holdings', ' Sequoia Capital China']",1.19,2019-03-27
873,Calm,0.009009009009009009,0.000268526761274969,0.0019827254203883525,0.2912891191372204,0.0004883317998462034,$2.00 ,2019/2/6,United States,Consumer & retail,"['Insight Venture Partners', ' TPG Growth', ' Sound Ventures']",2.0,2019-02-06
874,Bordrin Motors,0.001001001001001001,0.0,6.898546015251884e-50,0.001001001001001001,0.001082837033026526,$1.48 ,2019/6/3,China,Auto & transportation,"['China Grand Prosperity Investment', ' CSC Group']",1.48,2019-06-03
875,TradingView,0.08708708708708708,0.0067574267209476865,0.07327400123466771,0.4061595634969311,0.0024171102339323692,$3.00 ,2021/10/14,United States,Fintech,"['Tiger Global Management', ' Insight Partners', ' Jump Capital']",3.0,2021-10-14
876,TELD,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.12 ,2019/12/16,China,Fintech,"['China Reform Fund', ' Gaopeng Capital', ' Jinhui Xingye']",1.12,2019-12-16
877,OwnBackup,0.04604604604604605,0.004239047822940975,0.03283665201805688,0.3543398215637547,0.0015638025879125056,$3.35 ,2021/1/28,United States,Data management & analytics,"['Insight Partners', ' Salesforce Ventures', ' Vertex Ventures']",3.35,2021-01-28
878,Sila Nanotechnologies,0.02702702702702703,0.0010163020437310886,0.005762953890709539,0.33226667261320725,0.0010403246689531613,$3.30 ,2019/4/16,United States,Other,"['Bessemer Venture Partners', ' Sutter Hill Ventures', ' Matrix Partners']",3.3,2019-04-16
879,Amber Group,0.05305305305305305,0.002442495192098,0.04777373949874095,0.37064630207750315,0.0015118478691628,$1.10 ,2021/6/21,Hong Kong,Fintech,"['Tiger Global Management', ' Tiger Brokers', ' DCM Ventures']",1.1,2021-06-21
880,apna,0.025025025025025023,0.0,0.011655807512444723,0.31834561834561836,0.0008509259988775028,$1.10 ,2021/9/15,India,Internet software & services,"['Sequoia Capital India', ' Rocketship.vc', ' Lightspeed India Partners']",1.1,2021-09-15
881,Vectra Networks,0.023023023023023025,0.0009510185223261184,0.005270070585514738,0.32332975287611976,0.0008891677231479936,$1.20 ,2021/4/29,United States,Artificial intelligence,"['IA Ventures', ' Khosla Ventures', ' AME Cloud Ventures']",1.2,2021-04-29
882,KRY,0.08708708708708708,0.006868013786190882,0.11053528063426292,0.38027120605024284,0.002404474840199925,$2.00 ,2021/4/27,Sweden,Health,"['Index Ventures', ' Creandum', ' Accel']",2.0,2021-04-27
883,GoStudent,0.024024024024024024,0.0014761717092866395,0.007201577919223897,0.3439002623460352,0.0009407342700539054,$3.50 ,2021/6/22,Austria,Edtech,"['DN Capital', ' Left Lane Capital', ' Coatue Management']",3.5,2021-06-22
884,Orca Security,0.022022022022022022,0.0008843572436513996,0.003012237634757032,0.318723551410532,0.0009584551158306188,$1.80 ,2021/3/23,Israel,Cybersecurity,"['YL Ventures', ' Redpoint Ventures', ' GGV Capital']",1.8,2021-03-23
885,Yunxuetang,0.05205205205205205,0.002069228818901908,0.008456954492688903,0.3256831437179193,0.0017010918198425262,$1.00 ,2021/3/29,China,Edtech,"['Matrix Partners China', ' Sequoia Capital China', ' Hundreds Capital']",1.0,2021-03-29
886,Biren Technology,0.023023023023023025,0.0005477119486240671,0.0023886427211625492,0.30647428250167974,0.0009642146430298801,$2.32 ,2020/8/18,China,Hardware,"['V FUND', ' IDG Capital', ' Green Pine Capital Partners']",2.32,2020-08-18
887,Mercury,0.06006006006006006,0.0017966585297895924,0.029071343643540772,0.38027120605024284,0.0017387038723682697,$1.60 ,2021/7/3,United States,Fintech,"['Andreessen Horowitz', ' Coatue Management', ' Clocktower Technology Ventures']",1.6,2021-07-03
888,Sorare,0.0940940940940941,0.0060598898653097255,0.10996851661343311,0.3815321716790215,0.0024332481872652916,$4.30 ,2021/9/21,France,E-commerce & direct-to-consumer,"['Benchmark', ' Accel', ' SoftBank Group']",4.3,2021-09-21
889,Modern Health,0.03403403403403403,0.0015349806218167826,0.008289566873703795,0.3453749632994916,0.001178920089612332,$1.17 ,2021/2/11,United States,Health,"['Kleiner Perkins Caufield & Byers', ' Afore Capital', ' Founders Fund']",1.17,2021-02-11
890,Evidation,0.002002002002002002,0.0,0.0007861373963380495,0.2626065909404677,0.0003307865980825341,$1.00 ,2021/3/22,United States,Health,"['B Capital Group', ' GE Ventures', ' McKesson Ventures']",1.0,2021-03-22
891,Zhubajie,0.02102102102102102,0.0,0.002347420306657469,0.30624122221080396,0.0008237451619664639,$1.61 ,2015/6/16,China,Internet software & services,"['Cybernaut Growth Fund', ' IDG Capital']",1.61,2015-06-16
892,Tipalti,0.007007007007007007,7.556067207069416e-05,0.0007560868140198807,0.2795607130907374,0.00047506725167133863,$8.30 ,2020/10/6,United States,Fintech,"['01 Advisors', ' Zeev Ventures', ' Group 11']",8.3,2020-10-06
893,Envoy,0.04804804804804805,0.0012599213899507301,0.025088278226637086,0.3546518777694471,0.0014156837991174042,$1.40 ,2022/1/11,United States,Internet software & services,"['Andreessen Horowitz', ' Initialized Capital', ' TriplePoint Capital']",1.4,2022-01-11
894,Cedar,0.03003003003003003,0.0008200062351655733,0.008378652222992933,0.33062989097471857,0.001065748532785876,$3.20 ,2021/3/9,United States,Fintech,"['Thrive Capital', ' Founders Fund', ' Cocnord Health Partners']",3.2,2021-03-09
895,HMD Global,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/5/21,Finland,Mobile & telecommunications,['Ginko Ventures'],1.0,2018-05-21
896,VideoAmp,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.40 ,2021/10/21,United States,Internet software & services,"['Simon Equity Partners', ' Wavemaker Partners', ' Anthem Venture Partners']",1.4,2021-10-21
897,K Health,0.003003003003003003,0.003592771127841268,0.001577110571372545,0.2571565818692255,0.0008983324634265057,$1.50 ,2021/1/19,United States,Health,"['Max Ventures', ' Mangrove Capital Partners', ' 14W']",1.5,2021-01-19
898,Chipper Cash,0.003003003003003003,0.0035907651138112062,0.0007709015597209391,0.26073629472787774,0.0007503118906004026,$2.00 ,2021/6/1,United States,Fintech,"['Deciens Capital', ' Bezos Expeditions', ' 500 Startups']",2.0,2021-06-01
899,Hibob,0.035035035035035036,0.0016878720309775408,0.007547492520308833,0.33447442459070365,0.0013374398007353348,$1.65 ,2021/10/12,Israel,Internet software & services,"['Bessemer Venture Partners', ' Eight Roads Ventures', ' Battery Ventures']",1.65,2021-10-12
900,Jiuxian,0.04504504504504504,0.0,0.008318119533042904,0.32371961994148485,0.0013476070242681671,$1.05 ,2015/7/30,China,E-commerce & direct-to-consumer,"['Sequoia Capital China', ' Rich Land Capital', ' Merrysunny Wealth']",1.05,2015-07-30
901,Scalable Capital,0.01001001001001001,2.528970762122002e-05,0.0010579834149481726,0.2819091405020701,0.000547975930986388,$1.40 ,2021/6/8,Germany,Fintech,"['BlackRock', ' Tengelmann Ventures', ' Holtzbrinck Ventures']",1.4,2021-06-08
902,TalkingData,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.30 ,2021/1/6,China,Mobile & telecommunications,"['N5 Capital', ' CR Capital Mgmt', ' JD Digits']",1.3,2021-01-06
903,Kitopi,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/7/1,United Arab Emirates,"Supply chain, logistics, & delivery","['CE-Ventures', ' BECO Capital', ' Nordstar']",1.0,2021-07-01
904,Incode Technologies,0.001001001001001001,0.0,5.526013147818169e-08,0.16261143032796577,0.000387341056648495,$1.25 ,2021/12/7,United States,Cybersecurity,"['Dila Capital', ' Framework Ventures', ' 3L']",1.25,2021-12-07
905,Starry,0.022022022022022022,0.00022249721507892225,0.006010469690136025,0.3239800540685496,0.0008735524296966661,$1.29 ,2018/7/3,United States,Mobile & telecommunications,"['Social Capital', ' Bessemer Venture Partners']",1.29,2018-07-03
906,Hyperchain,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/4/11,China,Fintech,"['Yinhong Equity Investment Fund', ' E Fund', ' Ideal International']",1.0,2021-04-11
907,Mensa Brands,0.06906906906906907,0.0018505189661308667,0.10069216877880062,0.364440911499735,0.0018257204749706386,$1.00 ,2021/11/16,India,Other,"['Accel', ' Falcon Edge Capital', ' Norwest Venture Partners']",1.0,2021-11-16
908,58 Daojia,0.016016016016016016,0.001943496785314444,0.0012886296014191488,0.292346429914488,0.0011050090317494367,$1.00 ,2015/10/12,China,Internet software & services,"['KKR', ' Alibaba Group', ' Ping An Insurance']",1.0,2015-10-12
909,Sendbird,0.06306306306306306,0.0024005084510903773,0.06247493572872145,0.38371339419457573,0.0017065437543320348,$1.05 ,2021/4/6,United States,Mobile & telecommunications,"['FundersClub', ' Y Combinator', ' Tiger Global Management']",1.05,2021-04-06
910,Tempus,0.02002002002002002,0.0,0.007357185390599047,0.3292781743313223,0.0007509747676651219,$8.10 ,2018/3/21,United States,Health,"['New Enterprise Associates', ' T. Rowe Associates', ' Lightbank']",8.1,2018-03-21
911,Back Market,0.007007007007007007,0.000528756112347462,0.00044714790805226566,0.26337946841543963,0.0006159316046142571,$5.70 ,2021/5/18,France,E-commerce & direct-to-consumer,"['Aglae Ventures', ' Eurazeo', ' Daphni']",5.7,2021-05-18
912,Medable,0.005005005005005005,0.00011349649178451422,0.0003375670866470602,0.2753553553553553,0.00038096694345512115,$2.10 ,2021/10/26,United States,Internet software & services,"['GSR Ventures', ' Sapphire Ventures', ' Streamlined Ventures']",2.1,2021-10-26
913,Licious,0.002002002002002002,1.2507434121180423e-05,0.0002173047479719232,0.24222989907200432,0.0002534231091909121,$1.00 ,2021/10/5,India,E-commerce & direct-to-consumer,"['3one4 Capital Partners', ' Bertelsmann India Investments', ' Vertex Ventures SE Asia']",1.0,2021-10-05
914,Epidemic Sound,0.007007007007007007,0.001797388570935665,0.0008012595708136855,0.2672244241587307,0.0006195076861788252,$1.40 ,2021/3/11,Sweden,Internet software & services,"['EQT Partners', ' Blackstone']",1.4,2021-03-11
915,Alloy,0.022022022022022022,0.0017822123234960692,0.004911522485005864,0.31449215713175105,0.0009598744770943825,$1.35 ,2021/9/30,United States,Fintech,"['Bessemer Venture Partners', ' Eniac Ventures', ' Canapi Ventures']",1.35,2021-09-30
916,HeartFlow,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.30 ,2017/12/4,United States,Health,"['BlueCross BlueShield Venture Partners', ' US Venture Partners']",1.3,2017-12-04
917,Figment,0.004004004004004004,8.26902484692834e-05,3.882405192110166e-05,0.2201187249014524,0.000546366613276772,$1.40 ,2021/12/20,Canada,Internet software & services,"['Bonfire Ventures', ' Two Sigma Ventures', ' FJ Labs']",1.4,2021-12-20
918,Pony.ai,0.06706706706706707,0.002605304990112314,0.011829736315135073,0.35217071028177277,0.0020629402428185245,$5.30 ,2018/7/11,United States,Artificial intelligence,"['Sequoia Capital China', ' IDG Capital', ' DCM Ventures']",5.3,2018-07-11
919,Loggi,0.011011011011011011,0.0,0.006143643562838105,0.299188118281729,0.0005559880390204402,$2.00 ,2019/6/5,Brazil,"Supply chain, logistics, & delivery","['Qualcomm Ventures', ' SoftBank Group. Monashees+']",2.0,2019-06-05
920,MoMo,0.017017017017017015,0.0024311306967239807,0.0035733521039903846,0.3184714964074395,0.0008960338425972774,$2.27 ,2021/12/10,Vietnam,Fintech,"['Goodwater Capital', ' Warburg Pincus', ' GS Growth']",2.27,2021-12-10
921,Ivalua,0.055055055055055056,0.01151540263694421,0.04652723571013969,0.37115871632000663,0.001828907316303102,$1.10 ,2019/5/21,United States,Fintech,"['Ardian', ' Tiger Global Management', ' KKR']",1.1,2019-05-21
